2025-10-25 18:33:27,1490.0,1515.0,1543.4,1559.65
2025-10-27T16:20:18.204341,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:20:18.461946,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:20:18.700419,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:20:18.955809,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:20:19.194853,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:20:19.463650,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:21:19.851347,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:21:20.322291,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:21:20.564232,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:21:20.833441,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:21:21.081678,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:21:21.338379,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:21:21.587908,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:22:21.971216,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:22:22.237683,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:22:22.482339,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:22:22.729434,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:22:22.973695,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:22:23.201927,cripto,1514,1520,0,0,0.0,0.0
2025-10-27T16:22:23.473227,tarjeta,1833,1898,0,0,0.0,0.0
2025-10-27T16:23:23.858070,oficial,1410,1460,0,0,0.0,0.0
2025-10-27T16:23:24.324473,blue,1430,1450,0,0,0.0,0.0
2025-10-27T16:23:24.579382,mep,1452.7,1458.7,0.0,0.0,0.0,0.0
2025-10-27T16:23:24.844728,ccl,1463.5,1464.8,0.0,0.0,0.0,0.0
2025-10-27T16:23:25.089438,mayorista,1416,1425,0,0,0.0,0.0
2025-10-27T16:23:25.333070,cripto,1514,1520,0,0,0.0,0.0
